,movieCd,movieNm,director1,director2,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyCd
320,20171962,킬러의 보디가드,패트릭 휴즈, ,2017,20170830,장편,미국,액션, 
321,20124142,언터처블: 1%의 우정,올리비에르 나카체,에릭 토레다노,2011,20120322,장편,프랑스,코미디, 
322,20102415,평양성,이준익, ,2010,20110127,장편,한국,전쟁,20100364
323,20144682,샌 안드레아스,브래드 페이튼, ,2015,20150603,장편,미국,액션, 
324,20129368,파파로티,윤종찬, ,2013,20130314,장편,한국,드라마,20100158
325,20171909,쥬만지: 새로운 세계,제이크 캐스단, ,2017,20180103,장편,미국,액션, 
326,20148188,쎄시봉,김현석, ,2014,20150205,장편,한국,멜로/로맨스,20101112
327,20080764,님은 먼 곳에,이준익, ,2008,20080724,장편,한국,드라마,20100239
328,20110211,토르: 천둥의 신,케네스 브래너, ,2011,20110428,장편,미국,액션, 
329,20090308,불꽃처럼 나비처럼,김용균, ,2009,20090924,장편,한국,멜로/로맨스,20100123
330,20168183,콩: 스컬 아일랜드,조던 복트-로버츠, ,2017,20170308,장편,미국,액션, 
331,20080047,점퍼,더그 라이만, ,2008,20080214,장편,미국,SF, 
332,20139881,피끓는 청춘,이연우, ,2013,20140122,장편,한국,코미디,20140448
333,20170241,23 아이덴티티,M. 나이트 샤말란, ,2016,20170222,장편,미국,스릴러, 
334,20149859,마다가스카의 펭귄,에릭 다넬,사이몬 J.스미스,2014,20141231,장편,미국,애니메이션, 
335,20126667,아이스 에이지 4: 대륙 이동설,스티브 마티노,마이크 트메이어,2012,20120725,장편,미국,애니메이션, 
336,20124063,공모자들,김홍선, ,2012,20120829,장편,한국,범죄,20111361
337,20119337,그대를 사랑합니다,추창민, ,2010,20110217,장편,한국,드라마,20114872
338,20161726,임금님의 사건수첩,문현성, ,2016,20170426,장편,한국,코미디,20157468
339,20081058,고死 : 피의 중간고사,창, ,2008,20080807,장편,한국,공포(호러),20100893
340,20124136,마다가스카3 : 이번엔 서커스다!,에릭 다넬,톰 맥그라스,2012,20120606,장편,미국,애니메이션, 
341,20119577,블랙 스완,대런 아로노프스키, ,2010,20110224,장편,미국,드라마, 
342,20110185,분노의 질주: 언리미티드,저스틴 린, ,2011,20110420,장편,미국,스릴러, 
343,20071064,무방비도시,이상기, ,2007,20080110,장편,한국,범죄,20101611
344,20138226,우아한 거짓말,이한, ,2013,20140313,장편,한국,드라마,20100346
345,20110249,하울링,유하, ,2011,20120216,장편,한국,범죄,20100410
346,20134594,두근두근 내 인생,이재용, ,2014,20140903,장편,한국,드라마,20100450
347,20123329,스타트렉 다크니스,J.J. 에이브럼스, ,2013,20130530,장편,미국,액션,20104469
348,20090951,로빈 후드,리들리 스콧, ,2010,20100513,장편,미국,액션,20101382
349,20157464,더 폰,김봉주, ,2015,20151022,장편,한국,스릴러,20123067
350,20147247,300: 제국의 부활,노암 머로, ,2014,20140306,장편,미국,액션, 
351,20128386,라이프 오브 파이,이안, ,2012,20130101,장편,미국,어드벤처, 
352,20081723,지구가 멈추는 날,스콧 데릭슨, ,2008,20081224,장편,미국,SF, 
353,20080914,적벽대전:거대한 전쟁의 시작,오우삼, ,2008,20080710,장편,중국,액션, 
354,20100833,무적자,송해성, ,2010,20100916,장편,한국,드라마,20062553
355,20080011,원스어폰어타임,정용기, ,2008,20080131,장편,한국,액션,20100921
356,20145141,위플래쉬,다미엔 차젤레, ,2014,20150312,장편,미국,드라마, 
357,20124057,용의자X,방은진, ,2012,20121018,장편,한국,미스터리,20101311
358,20090014,유감스러운 도시,김동원, ,2008,20090122,장편,한국,코미디,20100897
359,20090023,작전,이호재, ,2009,20090212,장편,한국,범죄,20100362
360,20081686,벼랑 위의 포뇨,미야자키 하야오, ,2008,20081217,장편,일본,애니메이션, 
361,20134181,오블리비언,조셉 코신스키, ,2013,20130411,장편,미국,액션, 
362,20154242,몬스터 호텔 2,젠디 타타코브스키, ,2015,20151224,장편,미국,애니메이션, 
363,20140842,엑소더스: 신들과 왕들,리들리 스콧, ,2014,20141203,장편,미국,드라마, 
364,20113260,퍼펙트 게임,박희곤, ,2011,20111221,장편,한국,드라마,20103093
365,20170841,리틀 포레스트,임순례, ,2018,20180228,장편,한국,드라마,20061784
366,20150782,인디펜던스 데이 : 리써전스,롤랜드 에머리히, ,2016,20160622,장편,미국,액션, 
367,20071675,더 게임,윤인호, ,2007,20080130,장편,한국,스릴러,20111653
368,20100377,토이 스토리 3,리 언크리치, ,2010,20100805,장편,미국,가족,20104491
369,20080479,나니아 연대기:캐스피언 왕자 ,앤드류 아담슨, ,2008,20080515,장편,미국,어드벤처, 
370,20149266,차이나타운,한준희, ,2014,20150429,장편,한국,범죄,20061932
371,20172603,부라더,장유정, ,2017,20171102,장편,한국,코미디,20063279
372,20134082,해무(海霧),심성보, ,2014,20140813,장편,한국,드라마,20123155
373,20110905,브레이킹 던 part1,빌 콘돈, ,2011,20111130,장편,미국,드라마, 
374,20126406,새미의 어드벤쳐 2,벤 스타센, ,2012,20120801,장편,벨기에,애니메이션, 
375,20136219,위대한 개츠비,바즈 루어만, ,2013,20130516,장편,미국,드라마, 
376,20133322,인간중독,김대우, ,2014,20140514,장편,한국,멜로/로맨스,20141368
377,20081696,잃어버린 세계를 찾아서,에릭 브리빅 , ,2008,20081217,장편,미국,SF, 
378,20123387,다이하드: 굿 데이 투 다이,존 무어, ,2013,20130206,장편,미국,액션, 
379,20142406,탐정 홍길동: 사라진 마을,조성희, ,2016,20160504,장편,한국,드라마,20100362
380,20126671,런닝맨,조동오, ,2012,20130404,장편,한국,액션,20061727
381,20090931,구르믈 버서난 달처럼,이준익, ,2009,20100428,장편,한국,사극,20100364
382,20081703,예스맨,페이튼 리드, ,2008,20081217,장편,미국,코미디, 
383,20179462,위대한 쇼맨,마이클 그레이시, ,2017,20171220,장편,미국,드라마, 
384,20167839,벤허,티무르 베크맘베토브, ,2016,20160914,장편,미국,어드벤처, 
385,20148383,말레피센트,로버트 스트롬버그, ,2014,20140529,장편,미국,액션, 
386,20100767,라스트 에어벤더,M. 나이트 샤말란, ,2009,20100819,장편,미국,액션,20104469
387,20173581,기억의 밤,장항준, ,2017,20171129,장편,한국,미스터리,20138935
388,20168250,골든슬럼버,노동석, ,2017,20180214,장편,한국,범죄,20100450
389,20174622,해피 데스데이,크리스토퍼 랜던, ,2017,20171108,장편,미국,공포(호러), 
390,20176917,램페이지,브래드 페이튼, ,2018,20180412,장편,미국,액션, 
391,20134028,폼페이: 최후의 날,폴 W.S. 앤더슨, ,2014,20140220,장편,미국,액션, 
392,20164174,브이아이피,박훈정, ,2017,20170823,장편,한국,범죄,20161022
393,20162871,특별시민,박인제, ,2017,20170426,장편,한국,드라마,20063202
394,20140694,퓨리,데이비드 에이어, ,2014,20141120,장편,미국,액션, 
395,20081697,트와일라잇,캐서린 하드윅, ,2008,20081210,장편,미국,액션, 
396,20124065,차형사,신태라, ,2012,20120530,장편,한국,코미디,20060005
397,20124066,은교,정지우, ,2012,20120425,장편,한국,멜로/로맨스,20123496
398,20090678,닌자 어쌔신,제임스 맥티그, ,2009,20091126,장편,미국,액션,20103668
399,20150969,궁합,홍창표, ,2015,20180228,장편,한국,코미디,20100128
400,20111987,신들의 전쟁,타셈 싱, ,2011,20111110,장편,미국,드라마, 
401,20124082,미스터 고,김용화, ,2013,20130717,장편,한국,코미디,20123564
402,20155422,굿 다이노,피터 손, ,2015,20160107,장편,미국,애니메이션, 
403,20141261,드라큘라: 전설의 시작,개리 쇼어, ,2014,20141008,장편,미국,판타지, 
404,20090590,청담보살,김진영, ,2009,20091111,장편,한국,멜로/로맨스,20100938
405,20081057,월ㆍE,앤드류 스탠튼, ,2008,20080806,장편,미국,애니메이션, 
406,20178781,사라진 밤,이창희, ,2017,20180307,장편,한국,스릴러,20100123
407,20149317,가디언즈 오브 갤럭시,제임스 건, ,2014,20140731,장편,미국,액션, 
408,20124400,간첩,우민호, ,2012,20120920,장편,한국,드라마,20122736
409,20119707,월드 인베이젼,조나단 리브스만, ,2011,20110310,장편,미국,SF, 
410,20081243,영화는 영화다,장훈, ,2008,20080911,장편,한국,액션,20100078
411,20179382,에이리언: 커버넌트,리들리 스콧, ,2017,20170509,장편,미국,SF, 
412,20151003,장산범,허정, ,2017,20170817,장편,한국,미스터리,20063193
413,20090222,엑스맨 탄생: 울버린,개빈 후드, ,2009,20090430,장편,미국,SF,20101507
414,20157042,셜록: 유령신부,더글라스 맥키넌, ,2015,20160102,장편,영국,범죄, 
415,20090336,킹콩을 들다,박건용, ,2009,20090701,장편,한국,드라마,20100392
416,20110221,소스 코드,던칸 존스, ,2011,20110504,장편,미국,액션, 
417,20081791,마다가스카 2,에릭 다넬,톰 맥그라스,2008,20090108,장편,미국,애니메이션,20103156
418,20124032,간기남,김형준, ,2011,20120411,장편,한국,코미디,20111231
419,20070563,꿀벌대소동,스티브 히크너,사이몬 J.스미스,2007,20080103,장편,미국,가족, 
420,20090939,육혈포 강도단,강효진, ,2010,20100318,장편,한국,코미디,20100938
421,20127634,메리다와 마법의 숲,마크 앤드류스,브렌다 채프먼,2011,20120927,장편,미국,애니메이션, 
422,20100302,심야의 F.M.,김상만, ,2010,20101014,장편,한국,스릴러,20100838
423,20159645,특별수사: 사형수의 편지,권종관, ,2015,20160616,장편,한국,범죄,20139536
424,20139401,찌라시: 위험한 소문,김광식, ,2013,20140220,장편,한국,범죄,20061784
425,20080379,포비든 킹덤: 전설의 마스터를 찾아서,롭 민코프, ,2008,20080424,장편,미국,액션, 
426,20125647,토탈 리콜,렌 와이즈먼, ,2012,20120815,장편,미국,SF, 
427,20136061,결혼전야,홍지영, ,2013,20131121,장편,한국,멜로/로맨스,20100340
428,20100811,레지던트 이블 4: 끝나지 않은 전쟁 3D,폴 W.S. 앤더슨, ,2010,20100916,장편,독일,공포(호러),20102802
429,20137811,엘리시움,닐 블롬캠프, ,2013,20130829,장편,미국,SF, 
430,20162343,악녀,정병길, ,2017,20170608,장편,한국,액션,20174223
431,20090225,인사동 스캔들,박희곤, ,2009,20090429,장편,한국,드라마,20100823
432,20123381,깡철이,안권태, ,2013,20131002,장편,한국,드라마,20100303
433,20142621,시간이탈자,곽재용, ,2015,20160413,장편,한국,스릴러,20110854
434,20124049,R2B: 리턴투베이스,김동원, ,2012,20120815,장편,한국,액션,20123069
435,20150971,해빙,이수연, ,2017,20170301,장편,한국,스릴러,20110933
436,20129114,더 웹툰: 예고살인,김용균, ,2012,20130627,장편,한국,공포(호러),20100310
437,20153447,바람 바람 바람,이병헌, ,2017,20180405,장편,한국,코미디,2016841
438,20101213,나니아 연대기: 새벽 출정호의 항해,마이클 앱티드, ,2010,20101208,장편,미국,판타지,20101507
439,20134590,빅매치,최호, ,2014,20141127,장편,한국,액션,20100651
440,20080637,서양 골동 양과자점 앤티크,민규동, ,2008,20081113,장편,한국,드라마,20100450
441,20135241,웜 바디스,조나단 레빈, ,2013,20130314,장편,미국,멜로/로맨스, 
442,20152371,"당신, 거기 있어줄래요",홍지영, ,2016,20161214,장편,한국,판타지,20100340
443,20158482,동주,이준익, ,2015,20160217,장편,한국,드라마,20101097
444,20124064,돈의 맛,임상수, ,2012,20120517,장편,한국,드라마,20111485
445,20158150,워크래프트: 전쟁의 서막,던칸 존스, ,2016,20160609,장편,미국,액션, 
446,20140703,장수상회,강제규, ,2014,20150409,장편,한국,멜로/로맨스,20138477
447,20128687,가문의 영광5 - 가문의 귀환,정용기, ,2012,20121219,장편,한국,코미디,20100947
448,20135386,슬로우 비디오,김영탁, ,2014,20141002,장편,한국,드라마,20124236
449,20150567,스타트렉 비욘드,저스틴 린, ,2016,20160817,장편,미국,액션, 
450,20153741,미씽: 사라진 여자,이언희, ,2015,20161130,장편,한국,미스터리,20139535
451,20113653,잃어버린 세계를 찾아서 2: 신비의 섬,브래드 페이튼, ,2011,20120119,장편,미국,액션, 
452,20090888,용서는 없다,김형준, ,2009,20100107,장편,한국,범죄,20100650
453,20080148,"10,000 BC",롤랜드 에머리히, ,2008,20080313,장편,미국,어드벤처, 
454,20120426,고령화 가족,송해성, ,2013,20130509,장편,한국,드라마,20122471
455,20101200,김종욱 찾기,장유정, ,2010,20101208,장편,한국,멜로/로맨스,20100340
456,20166384,하루,조선호, ,2017,20170615,장편,한국,스릴러,20123375
457,20138544,헝거게임: 캣칭 파이어,프란시스 로렌스, ,2013,20131121,장편,미국,판타지,20104247
458,20090161,슬럼독 밀리어네어,대니 보일, ,2008,20090319,장편,영국,드라마, 
459,20142855,성난 변호사,허종호, ,2015,20151008,장편,한국,범죄,20110854
460,20070548,6년째 연애중,박현진, ,2007,20080205,장편,한국,멜로/로맨스,20100288
461,20110906,특수본,황병국, ,2011,20111124,장편,한국,액션,20061784
462,20090235,스타 트렉: 더 비기닝,J.J. 에이브럼스, ,2009,20090507,장편,미국,SF, 
463,20163217,라이트 아웃,데이비드 F. 샌드버그, ,2015,20160824,장편,미국,공포(호러), 
464,20113886,회사원,임상윤, ,2012,20121011,장편,한국,액션,20111071
465,20142402,간신,민규동, ,2015,20150521,장편,한국,사극,20100340
466,20143541,박물관이 살아있다 : 비밀의 무덤,숀 레비, ,2014,20150114,장편,미국,어드벤처, 
467,20100131,베스트셀러,이정호, ,2010,20100415,장편,한국,미스터리,20063007
468,20100810,마루 밑 아리에티,요네바야시 히로마사, ,2010,20100909,장편,일본,애니메이션,20103214
469,20174603,퍼시픽 림: 업라이징,스티븐 S. 드나이트, ,2018,20180321,장편,미국,액션, 
470,20126407,가디언즈,피터 램지, ,2012,20121129,장편,미국,애니메이션,20103156
471,20137121,더 울버린,제임스 맨골드, ,2013,20130725,장편,미국,액션, 
472,20080709,섹스 앤 더 시티,마이클 패트릭 킹, ,2008,20080605,장편,미국,멜로/로맨스, 
473,20158483,오빠생각,이한, ,2015,20160121,장편,한국,드라마,20123320
474,20090206,노잉,알렉스 프로야스, ,2009,20090416,장편,미국,SF, 
475,20152782,"날, 보러와요",이철하, ,2015,20160407,장편,한국,미스터리,20130328
476,20119974,수상한 고객들,조진모, ,2011,20110414,장편,한국,코미디,20110891
477,20080149,스텝업 2 : 더 스트리트,존 추, ,2008,20080313,장편,미국,멜로/로맨스, 
478,20090391,업,피트 닥터,밥 피터슨,2008,20090729,장편,미국,애니메이션,20101412
479,20090311,시크릿,윤재구, ,2009,20091203,장편,한국,스릴러,20101002
480,20157465,그놈이다,윤준형, ,2015,20151028,장편,한국,스릴러,20040050
481,20127595,동창생,박홍수, ,2013,20131106,장편,한국,액션,20124216
482,20100814,슈퍼  배드,피에르 꼬팽,크리스 리노드,2010,20100916,장편,미국,애니메이션,20112238
483,20100215,점박이:한반도의 공룡3D,한상호, ,2011,20120126,장편,한국,애니메이션,20112452
484,20080291,삼국지:용의 부활,이인항, ,2007,20080403,장편,중국,사극,20100947
485,20100353,파괴된 사나이,우민호, ,2010,20100701,장편,한국,드라마,20100453
486,20173694,지오스톰,딘 데블린,대니 캐넌,2017,20171019,장편,미국,액션, 
487,20112589,오직 그대만,송일곤, ,2011,20111020,장편,한국,멜로/로맨스,20111472
488,20111540,개구쟁이 스머프,라자 고스넬, ,2011,20110811,장편,미국,애니메이션, 
489,20163183,로그 원: 스타워즈 스토리,가렛 에드워즈, ,2016,20161228,장편,미국,액션, 
