,movieCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
187,20150622,132,딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍, , ,12세이상관람가, ,이십세기폭스코리아(주)
188,20163603,136,크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼, ,12세이상관람가, ,월트디즈니컴퍼니코리아 유한책임회사
189,20100834,121,엄태웅,이민정,최다니엘,박신혜,박철민,전아민,12세이상관람가,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트
190,20080873,92,윌 스미스,샤를리즈 테론, , , , ,12세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
191,20124075,119,정재영,박시후,최원영,김영애,정건영,장규미,청소년관람불가,(주)다세포클럽,(주)쇼박스
192,20138881,115,제시 아이젠버그,마크 러팔로,우디 해럴슨,멜라니 로랑,아일라 피셔,데이브 프랑코,12세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
193,20164501,127,에바 그린,사무엘 L. 잭슨,아사 버터필드,앨리슨 제니,킴 디킨스,주디 덴치,12세이상관람가, ,이십세기폭스코리아(주)
194,20090015,141,금성무,양조위,조미,장풍의,장첸, ,15세이상관람가, ,(주)쇼박스
195,20090427,117,채닝 테이텀,버튼 페레즈,시에나 밀러,데니스 퀘이드,이병헌, ,15세이상관람가,파라마운트 픽쳐스,씨제이엔터테인먼트
196,20100018,106,랄프 파인즈,샘 워싱턴,리암 니슨,알렉사 다바로스,젬마 아터튼, ,12세이상관람가,워너 브러더스 픽쳐스,워너브러더스 코리아(주)
197,20180804,94,위하준,박지현,오아연,문예원,박성훈,이승욱,15세이상관람가,(주)하이브미디어코프,(주)쇼박스
198,20134582,122,설경구,엄지원,이레,김해숙,김상호,라미란,12세이상관람가,필름모멘텀,롯데쇼핑㈜롯데엔터테인먼트
199,20154909,118,설경구,김남길,설현,오달수,이현명,장정윤,15세이상관람가,(주)쇼박스,(주)쇼박스
200,20126469,115,크리스틴 스튜어트,로버트 패틴슨,테일러 로트너,다코타 패닝, , ,15세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
201,20156557,120,권상우,성동일,박해준,이승준,조복래,오정세,15세이상관람가,(주)크리픽쳐스,씨제이이앤엠(주)
202,20145361,91,산드라 블록,존 햄,마이클 키튼, , , ,전체관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
203,20113533,122,조여정,김동욱,김민준,조은지,박지영,이경영,청소년관람불가,(주)황기성 사단,롯데쇼핑㈜롯데엔터테인먼트
204,20166967,151,마크 월버그,안소니 홉킨스,로라 하드독,조쉬 더하멜, , ,12세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
205,20161907,123,맷 데이먼,줄리아 스타일즈,토미 리 존스,뱅상 카셀,알리시아 비칸데르, ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
206,20100190,98,제이 바루첼,제라드 버틀러, , , , ,전체관람가,드림웍스 애니메이션,씨제이엔터테인먼트
207,20159058,103,엘렌 드제너스,알버트 브룩스,다이안 키튼, , , ,전체관람가, ,월트디즈니컴퍼니코리아(주)
208,20170669,132,소지섭,손예진,김지환,고창석,이유진,김현수,12세이상관람가,(주)무비락,롯데쇼핑㈜롯데엔터테인먼트
209,20119618,118,송새벽,이시영,백윤식,김수미,박철민,강동호,12세이상관람가,(주)전망좋은 영화사,롯데쇼핑㈜롯데엔터테인먼트
210,20153443,132,정우성,김현빈,황정민,주지훈,곽도원,정만식,청소년관람불가,(주)사나이픽처스,씨제이이앤엠(주)
211,20090605,132,한동학,장동건,이순재,고두심,한채영,허정규,전체관람가,소란플레이먼트(주),씨제이엔터테인먼트
212,20162722,115,이성민,조진웅,김성균,김종수,조우진,임현성,15세이상관람가,(주)영화사 월광,롯데쇼핑㈜롯데엔터테인먼트
213,20149265,116,김우빈,김영철,고창석,이현우,조윤희,임주환,15세이상관람가,(주)트리니티엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트
214,20136961,131,찰리 허냄,론 펄먼,이드리스 엘바,찰리 데이, , ,12세이상관람가, ,워너브러더스 코리아(주)
215,20110561,132,로즈 번,재뉴어리 존스,마이클 패스벤더,케빈 베이컨,제임스 맥어보이, ,12세이상관람가, ,이십세기폭스코리아(주)
216,20162967,106,닐 세티,빌 머레이,스칼렛 요한슨,벤 킹슬리,이드리스 엘바,루피타 뇽오,12세이상관람가, ,월트디즈니컴퍼니코리아(주)
217,20156082,91,스티브 쿠건,엘리 켐퍼,레이크 벨,데이너 카비,케빈 하트, ,전체관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
218,20150964,126,지창욱,심은경,안재홍,오정세,김상호,김민교,15세이상관람가,(주)티피에스컴퍼니,씨제이이앤엠(주)
219,20124399,120,고수,한효주,마동석,김성오,쥬니,진서연,15세이상관람가,(주)영화사오름,(주)넥스트엔터테인먼트월드(NEW)
220,20174061,97,알렉 볼드윈,리사 쿠드로,스티브 부세미,토비 맥과이어,지미 키멜, ,전체관람가, ,씨제이이앤엠(주)
221,20124050,117,이선균,김민희,조성하,송하윤,차수연,임남숙,15세이상관람가,(주)영화제작소보임,필라멘트픽쳐스
222,20125920,110,김윤진,마동석,천호진,김성균,김새론,임하룡,청소년관람불가,영화사 무쇠팔,롯데쇼핑㈜롯데엔터테인먼트
223,20179205,120,김명민,오달수,김지원,김범,이민기,지웅배,12세이상관람가,청년필름(주),(주)쇼박스
224,20166421,119,정우,강하늘,김해숙,이동휘,한재영,이경영,15세이상관람가,(주)이디오플랜,오퍼스픽쳐스
225,20110613,123,박희순,장혁,하정우,유다인,박원재,손인용,15세이상관람가,청년필름(주),(주)쇼박스
226,20123383,125,여진구,김윤석,조진웅,장현성,김성균,박해준,청소년관람불가,나우필름(주),(주)쇼박스
227,20080337,93,리암 니슨,매기 그레이스, , , , ,청소년관람불가, ,㈜스튜디오이쩜영
228,20113461,143,다니엘 크레이그,하비에르 바르뎀,주디 덴치,랄프 파인즈,나오미 해리스,베레니스 말로에,15세이상관람가, ,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
229,20112272,103,김수미,신현준,임형준,정준하,탁재훈,현영,15세이상관람가,(주)태원엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
230,20110297,111,김하늘,유승호,조희봉,양영조,최지호,조은서,청소년관람불가,(주)문와쳐,(주)넥스트엔터테인먼트월드(NEW)
231,20178982,129,이제훈,최희서,김인우,권율,민진웅,이형석,12세이상관람가,(유)박열문화전문회사,메가박스(주)플러스엠
232,20081611,108,김민선,김영호,김남길,추자현,한명구,이성훈,청소년관람불가,㈜이룸영화사,씨제이엔터테인먼트
233,20101209,103,심형래,마이클 리스폴리,하비 케이틀,제이슨 미웨스,조셀린 도나휴,안소희,12세이상관람가,㈜영구아트,씨제이엔터테인먼트
234,20158621,122,주드 로,제이슨 스타뎀,멜리사 맥카시, , , ,15세이상관람가, ,이십세기폭스코리아(주)
235,20165443,113,드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨, ,전체관람가, ,월트디즈니컴퍼니코리아 유한책임회사
236,20128447,92,리암 니슨,매기 그레이스,팜케 얀센,라드 세르베드지야, , ,청소년관람불가, ,이십세기폭스코리아(주)
237,20175054,143,딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍, , ,12세이상관람가, ,이십세기폭스코리아(주)
238,20134267,161,마틴 프리먼,베네딕트 컴버배치,케이트 블란쳇,올랜도 블룸,리차드 아미티지,루크 에반스,12세이상관람가, ,워너브러더스 코리아(주)
239,20100310,109,톰 크루즈,카메론 디아즈, , , , ,15세이상관람가,뉴리전시 픽쳐스,이십세기폭스코리아(주)
240,20131381,112,베라 파미가,패트릭 윌슨,릴리 테일러, , , ,15세이상관람가, ,워너브러더스 코리아(주)
241,20100333,93,마이크 마이어스,카메론 디아즈,에디 머피,안토니오 반데라스,장광,김옥경,전체관람가,드림웍스 애니메이션,씨제이엔터테인먼트
242,20081366,117,샤이아 라보프,미셸 모나한,도니 제프콧, , , ,12세이상관람가, ,씨제이엔터테인먼트
243,20152781,151,헨리 카빌,벤 애플렉,에이미 아담스,로렌스 피쉬번,제시 아이젠버그,제레미 아이언스,12세이상관람가, ,워너브러더스 코리아(주)
244,20171122,140,마크 라이런스,사이먼 페그,올리비아 쿡,타이 쉐리던,벤 멘델슨,T.J. 밀러,12세이상관람가, ,워너브러더스 코리아(주)
245,20112134,131,리암 니슨,테일러 키취,알렉산더 스카스가드,브룩클린 데커,리한나, ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
246,20112621,128,로버트 다우니 주니어,주드 로, , , , ,15세이상관람가, ,워너브러더스 코리아(주)
247,20081003,133,송강호,김옥빈,신하균,김해숙,송영창,오달수,청소년관람불가,(주)모호필름,씨제이엔터테인먼트
248,20119513,101,하지원,박철민,김성태,차예련,이한위,오지호,15세이상관람가,(주)제이케이필름,씨제이이앤엠(주)
249,20090856,128,로버트 다우니 주니어,주드 로, , , , ,12세이상관람가, ,워너브러더스 코리아(주)
250,20081484,106,다니엘 크레이그,올가 쿠릴렌코,매티유 아맬릭, , , ,15세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
251,20110279,93,문소리,박철민,최민식,유승호,홍윤정,김한솔,전체관람가,(주)오돌또기 ,롯데쇼핑㈜롯데엔터테인먼트
252,20149569,102,손현주,마동석,최다니엘,박서준,이준혁,이태호,15세이상관람가,(주)비에이엔터테인먼트,씨제이이앤엠(주)
253,20136888,135,이민호,김래원,정진영,설현,유승목,한재영,청소년관람불가,(주)모베라픽처스,(주)쇼박스
254,20090930,108,조니 뎁,앤 해서웨이,헬레나 본햄 카터,크리스핀 글로버,미아 와시코브스카,마튼 초카스,전체관람가,월트 디즈니 픽쳐스,한국소니픽쳐스릴리징브에나비스타영화㈜
255,20137961,142,헨리 카빌,에이미 아담스,러셀 크로우,케빈 코스트너, , ,12세이상관람가, ,워너브러더스 코리아(주)
256,20101222,156,김윤석,하정우,조성하,이철민,박윤호,김기석,청소년관람불가,㈜팝콘필름,(주)쇼박스
257,20168261,141,갤 가돗,로빈 라이트,크리스 파인,데이빗 듈리스,코니 닐슨,엘레나 아나야,12세이상관람가, ,워너브러더스 코리아(주)
258,20101010,114,강동원,김한나,고수,정은채,윤다경,최덕문,15세이상관람가,영화사 집,(주)넥스트엔터테인먼트월드(NEW)
259,20090329,121,하지원,김명민,남능미,임하룡,최종률,신신애(신금애),12세이상관람가,영화사 집,씨제이엔터테인먼트
260,20110295,137,장동건,오다기리 죠,판빙빙,강남현,조동혁,김효연,15세이상관람가,(주)디렉터스,에스케이플래닛(주)
261,20175262,104,다니엘 칼루야,앨리슨 윌리암스,브래들리 휘트포드,캐서린 키너, , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
262,20147930,111,조정석,신민아,윤정희,이상희,전예원,조아라,15세이상관람가,필름모멘텀,씨네그루(주)다우기술
263,20150972,120,김혜수,마동석,김현수,김용건,서현진,곽시양,15세이상관람가,호두앤유 엔터테인먼트(주),(주)쇼박스
264,20100361,124,크리스틴 스튜어트,로버트 패틴슨,테일러 로트너, , , ,12세이상관람가,서미트 엔터티인먼트,(주)넥스트엔터테인먼트월드(NEW)
265,20122784,119,엄정화,김상경,송영창,조희봉,정해균,유승목,15세이상관람가,(주)미인픽쳐스,(주)넥스트엔터테인먼트월드(NEW)
266,20147299,106,리암 니슨,줄리안 무어,미쉘 독커리,앤슨 마운트,존 아브라함스,스쿳 맥네이리,15세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
267,20150025,181,신지수,이병헌,조승우,백윤식,이경영,김홍파,청소년관람불가,(유)내부자들 문화전문회사,(주)쇼박스
268,20101221,118,이선균,최강희,류현경,오정세,석정현,조성환,청소년관람불가,(주)크리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트
269,20113862,90,안토니오 반데라스,셀마 헤이엑,자크 갈리피아나키스, , , ,전체관람가, ,씨제이이앤엠(주)
270,20149811,89,리차드 아미티지,사라 웨인 콜리스,제레미 섬터, , , ,12세이상관람가, ,워너브러더스 코리아(주)
271,20161827,138,휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,청소년관람불가, ,이십세기폭스코리아(주)
272,20080968,101,한석규,차승원,송영창,김윤태,이병준,김혜정,15세이상관람가,(주)태원엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트
273,20143572,127,한효주,김대명,도지한,배성우,박신혜,이범수,12세이상관람가,(주)용필름,(주)넥스트엔터테인먼트월드(NEW)
274,20179901,140,앤디 서키스,우디 해럴슨,스티브 잔,주디 그리어,타이 올슨,채드 룩,12세이상관람가, ,이십세기폭스코리아(주)
275,20159644,121,유승호,조재현,고창석,라미란,시우민,연우진,12세이상관람가,(주)엠픽처스,씨제이이앤엠(주)
276,20133602,140,러셀 크로우,엠마 왓슨,로건 레먼,안소니 홉킨스,제니퍼 코넬리, ,15세이상관람가, ,씨제이이앤엠(주)
277,20154001,156,레오나르도 디카프리오,톰 하디, , , , ,15세이상관람가, ,이십세기폭스코리아(주)
278,20100193,116,제이크 질렌할,젬마 아터튼,벤 킹슬리, , , ,12세이상관람가,월트 디즈니 픽쳐스,한국소니픽쳐스릴리징브에나비스타영화㈜
279,20090282,104,벤 스틸러,에이미 아담스,로빈 윌리엄스,행크 아자리아,오웬 윌슨, ,전체관람가, ,이십세기폭스코리아(주)
280,20137043,120,황정민,한혜진,곽도원,정만식,손세빈,백동현,15세이상관람가,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW)
281,20135656,89,스칼렛 요한슨,모건 프리먼,최민식, , , ,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
282,20090828,130,로버트 패틴슨,크리스틴 스튜어트, , , , ,12세이상관람가, ,(주)넥스트엔터테인먼트월드(NEW)
283,20090234,138,톰 행크스,이완 맥그리거, , , , ,15세이상관람가,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜
284,20161081,109,스테파니 시그만,알리시아 벨라 베일리,미란다 오토,탈리타 베이트먼, , ,15세이상관람가, ,워너브러더스 코리아(주)
285,20162941,131,베라 파미가,패트릭 윌슨,프란카 포텐테,프란시스 오코너,스털링 제린스, ,15세이상관람가, ,워너브러더스 코리아(주)
