,movieCd,movieNm,director1,director2,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
891,20125406,음치 클리닉 ,김진영, ,2012,20121129,장편,한국,멜로/로맨스,20100938,124.0,박하선,윤상현,박철민,정동철,정연식,김동현,12세이상관람가,(주)전망좋은 영화사,롯데쇼핑㈜롯데엔터테인먼트
892,20100210,맨발의 꿈,김태균, ,2010,20100624,장편,한국,드라마,20100643,121.0,박희순,고창석,김현석,이진서,조진웅, ,전체관람가,(주)캠프비,(주)쇼박스
893,20090578,바스터즈: 거친 녀석들,쿠엔틴 타란티노, ,2009,20091028,장편,미국,액션,20101337,152.0,브래드 피트,크리스토프 왈츠,다이앤 크루거,마이클 패스벤더,멜라니 로랑, ,청소년관람불가,더 웨인스테인 컴퍼니,유니버설픽쳐스인터내셔널 코리아(유)
894,20178672,패딩턴 2,폴 킹, ,2017,20180208,장편,프랑스,코미디, ,104.0,벤 위쇼,휴 그랜트,브렌단 글리슨,샐리 호킨스, , ,전체관람가, ,(주)이수C&E
895,20127494,늑대아이,호소다 마모루, ,2012,20120913,장편,일본,애니메이션, ,117.0,미야자키 아오이,오사와 타카오, , , , ,전체관람가, ,(주)미디어데이
896,20128691,미나문방구,정익환, ,2012,20130516,장편,한국,드라마,20124955,106.0,최강희,봉태규,이재인,전경수,홍지은,유재상,전체관람가,(주)별의별,롯데쇼핑㈜롯데엔터테인먼트
897,20174801,내 사랑,에이슬링 월쉬, ,2016,20170712,장편,아일랜드,드라마, ,115.0,샐리 호킨스,에단 호크, , , , ,12세이상관람가, ,오드
898,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,하시모토 마사카즈, ,2017,20170720,장편,일본,애니메이션, ,103.0,박영남,양정화,김환진,강희선,여민정,정유미,전체관람가, ,씨제이이앤엠(주)
899,20127546,남영동1985,정지영, ,2012,20121122,장편,한국,드라마,20062550,106.0,박원상,이경영,동방우,김의성,서동수,이천희,15세이상관람가,(주)아우라픽처스,씨너스엔터테인먼트(주)
900,20151421,에베레스트,발타자르 코루마쿠르, ,2015,20150924,장편,미국,어드벤처, ,121.0,제이슨 클락,조슈 브롤린,키이라 나이틀리,샘 워싱턴,제이크 질렌할, ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
901,20161843,위자: 저주의 시작,마이크 플래너건, ,2016,20161109,장편,미국,공포(호러), ,99.0,엘리자베스 리저,애너리즈 바쏘,헨리 토마스, , , ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
902,20124349,무서운 이야기,정범식,임대웅,2012,20120725,옴니버스,한국,공포(호러),20100340,108.0,김현수,노강민,진태현,최윤영,남보라,정은채,청소년관람불가,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
903,20164521,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,타카하시 시게하루, ,2016,20160720,장편,일본,애니메이션, ,94.0,토마츠 하루카,유키 아오이,세키 토모카즈,코자쿠라 에츠코, , ,전체관람가, ,씨제이이앤엠(주)
904,20100766,킬러스,로버트 루게틱, ,2010,20100902,장편,미국,액션,20112232,100.0,애쉬튼 커처,캐서린 헤이글, , , , ,15세이상관람가,카탈스트 필름,(주)넥스트엔터테인먼트월드(NEW)
905,20147968,선 오브 갓,크리스토퍼 스펜서, ,2014,20140410,장편,미국,드라마, ,138.0,디오고 모르가도,세바스찬 냅,다윈 쇼, , , ,12세이상관람가, ,(주)프레인글로벌
906,20090449,프로포즈,앤 플레쳐, ,2009,20090903,장편,미국,멜로/로맨스,20111933,107.0,산드라 블록,라이언 레놀즈, , , , ,15세이상관람가,터치스톤 픽쳐스,한국소니픽쳐스릴리징브에나비스타영화㈜
907,20110581,링컨 차를 타는 변호사,브래드 퍼맨, ,2011,20110616,장편,미국,범죄, ,118.0,라이언 필립,매튜 매커너히,조쉬 루카스,마리사 토메이, , ,15세이상관람가, ,씨너스엔터테인먼트(주)
908,20136337,잭 라이언 : 코드네임 쉐도우,케네스 브래너, ,2014,20140116,장편,미국,액션, ,105.0,크리스 파인,키이라 나이틀리,케빈 코스트너,케네스 브래너, , ,12세이상관람가, ,씨제이이앤엠(주)
909,20149401,스폰지밥 3D,폴 티비트, ,2015,20150218,장편,미국,애니메이션, ,92.0,안토니오 반데라스,클랜시 브라운,톰 케니,전태열,이인성,최한,전체관람가, ,씨제이이앤엠(주)
910,20150966,사랑하기 때문에,주지홍, ,2016,20170104,장편,한국,코미디,20062097,110.0,차태현,김유정,서현진,박근형,선우용녀,성동일,12세이상관람가,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW)
911,20154907,희생부활자,곽경택, ,2015,20171012,장편,한국,미스터리,20155348,91.0,김래원,김해숙,성동일,전혜진,장영남,박은혜,15세이상관람가,(주)영화사 신세계,(주)쇼박스
912,20090562,정승필 실종사건,강석범, ,2009,20091008,장편,한국,코미디,20100035,100.0,김선영,이범수,김민선,유종근,강남영,한혜림,15세이상관람가,화이트리시네마,롯데쇼핑㈜롯데엔터테인먼트
913,20158485,옥자,봉준호, ,2017,20170629,장편,미국,어드벤처,20104492,120.0,틸다 스윈튼,제이크 질렌할,폴 다노,안서현,변희봉,스티븐 연,12세이상관람가,플랜 비 엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)
914,20168282,블레이드 러너 2049,드니 빌뇌브, ,2017,20171012,장편,미국,SF, ,163.0,라이언 고슬링,해리슨 포드,아나 디 아르마스,실비아 획스,자레드 레토,데이브 바티스타,15세이상관람가, ,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
915,20090513,어글리 트루스,로버트 루게틱, ,2009,20090917,장편,미국,코미디,20104223,95.0,캐서린 헤이글,제라드 버틀러, , , , ,청소년관람불가,레이크쇼어 엔터테인먼트,한국소니픽쳐스릴리징브에나비스타영화㈜
916,20157501,극적인 하룻밤,하기호, ,2015,20151203,장편,한국,멜로/로맨스,20155311,107.0,윤계상,한예리,박효주,조복래,박병은,정수영,청소년관람불가,(주)연우무대,CGV아트하우스
917,20134592,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",유야마 쿠니히코, ,2013,20140109,장편,일본,애니메이션, ,94.0,이선호,장경희,남도형, , , ,전체관람가, ,씨제이이앤엠(주)
918,20163884,아기배달부 스토크,니콜라스 스톨러,더그 스윗랜드,2016,20161207,장편,미국,애니메이션, ,87.0,앤디 샘버그,켈시 그래머,제니퍼 애니스턴,티 버렐, , ,전체관람가, ,워너브러더스 코리아(주)
919,20151815,뮨: 달의 요정,알렉상드르 헤보얀,베노이트 필립폰,2014,20150924,장편,프랑스,애니메이션, ,85.0,조슈아 J. 발라드,오마 사이, , , , ,전체관람가, ,씨네그루(주)다우기술
920,20178641,빅풋 주니어,제레미 드그루손,벤 스타센,2017,20170809,장편,벨기에,애니메이션, ,92.0,우정신,임채헌, , , , ,전체관람가, ,(주)이수C&E
921,20100979,검우강호,오우삼, ,2010,20101014,장편,홍콩,액션,20112229,112.0,정우성,양자경,서희원,여문락, , ,15세이상관람가,베이징,(주)에스비에스콘텐츠허브
922,20140144,도리화가,이종필, ,2015,20151125,장편,한국,사극,20158028,109.0,류승룡,배수지,송새벽,김남길,이동휘,안재홍,12세이상관람가,(주)영화사 담담,씨제이이앤엠(주)
923,20119627,세상에서 가장 아름다운 이별,민규동, ,2011,20110420,장편,한국,드라마,20100340,125.0,김갑수,서영희,배종옥,조성훈,김유나,박혜선,15세이상관람가,(주)수필름,(주)넥스트엔터테인먼트월드(NEW)
924,20139964,레드카펫,박범수, ,2013,20141023,장편,한국,멜로/로맨스,20114932,117.0,윤계상,고준희,오정세,조달환,황찬성,신지수,15세이상관람가,씨네주(유),(주)프레인글로벌
925,20090459,퍼펙트 겟어웨이,데이빗 토히, ,2009,20090820,장편,미국,스릴러,20102929,96.0,밀라 요보비치,티모시 올리펀트,키엘 산체스,스티브 잔, , ,15세이상관람가,데이비스 엔터테인먼트 필름웍스,(주)시너지하우스 (시너지)
926,20071003,P.S. 아이 러브 유,리차드 라그라브네스, ,2007,20080103,장편,미국,멜로/로맨스, ,125.0,힐러리 스웽크,제라드 버틀러, , , , ,15세이상관람가, ,(주)쇼박스
927,20080962,극장판 도라에몽:진구의 마계대모험 7인의 마법사,테라모토 유키요, ,2007,20080717,장편,일본,애니메이션, ,115.0,미즈타 와사비, , , , , ,전체관람가, ,대원미디어(주)
928,20148795,미녀와 야수,크리스토프 갱스, ,2013,20140618,장편,프랑스,판타지, ,113.0,레아 세이두,뱅상 카셀, , , , ,전체관람가, ,(주)넥스트엔터테인먼트월드(NEW)
929,20150942,캐롤,토드 헤인즈, ,2015,20160204,장편,미국,드라마, ,118.0,케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨, ,청소년관람불가, ,CGV아트하우스
930,20122843,차이니즈 조디악,성룡, ,2012,20130227,장편,중국,액션, ,123.0,성룡,권상우, , , , ,12세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
931,20119720,마이 블랙 미니드레스,허인무, ,2011,20110324,장편,한국,드라마,20122534,108.0,윤은혜,박한별,차예련,유인나,신다영,최윤영,15세이상관람가,(주)토리픽쳐스,씨제이이앤엠(주)
932,20071014,엘라의 모험 : 해피엔딩의 위기,폴 J. 볼거, ,2007,20080124,장편,독일,애니메이션, ,87.0,사라 미셀 겔러,프레디 프린즈 주니어,시고니 위버,정형돈,하동훈, ,전체관람가, ,(주)쇼박스
933,20080965,CJ7:장강7호,주성치, ,2008,20080821,장편,홍콩,SF, ,88.0,주성치,서교, , , , ,전체관람가, ,㈜스튜디오이쩜영
934,20149978,비행기 2: 소방구조대,로버츠 개너웨이, ,2014,20140813,장편,미국,애니메이션, ,83.0,데인 쿡,에드 해리스,줄리 보웬, , , ,전체관람가, ,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
935,20090090,쇼퍼홀릭,P.J. 호건, ,2009,20090326,장편,미국,코미디,20111933,105.0,아일라 피셔,휴 댄시,조앤 쿠삭, , , ,12세이상관람가,터치스톤 픽쳐스,한국소니픽쳐스릴리징브에나비스타영화㈜
936,20090555,게이머,브라이언 테일러,마크 네빌딘,2009,20091001,장편,미국,액션,20104247,94.0,제라드 버틀러,앰버 발레타, , , , ,청소년관람불가,라이온스 게이트 필름즈,(주)시너지하우스 (시너지)
937,20149037,주피터 어센딩,라나 워쇼스키,앤디 워쇼스키,2014,20150205,장편,미국,SF, ,127.0,밀라 쿠니스,채닝 테이텀,숀 빈,테리 길리엄,배두나, ,12세이상관람가, ,워너브러더스 코리아(주)
938,20159641,위대한 소원,남대중, ,2016,20160421,장편,한국,코미디,20154908,93.0,류덕환,김동영,안재홍,전노민,전미선,장원식,15세이상관람가,주식회사 브레인샤워,(주)넥스트엔터테인먼트월드(NEW)
939,20090345,주온-원혼의 부활,아사토 마리,미야케 류타,2009,20090709,장편,일본,공포(호러),20102870,112.0,카고 아이,미나미 아키나,세토 코지, , , ,15세이상관람가,토에이 비디오 컴퍼니,(주)쇼박스
940,20101006,가디언의 전설,잭 스나이더, ,2010,20101028,장편,미국,애니메이션,20103668,96.0,휴고 위빙,짐 스터게스,라이언 콴튼, , , ,전체관람가,워너 브러더스 픽쳐스,워너브러더스 코리아(주)
941,20133924,빌리와 용감한 녀석들 2 ,닉힐 아드바니, ,2012,20130221,장편,인도,애니메이션, ,82.0,캐리 엘위스,크리스토퍼 로이드,제인 린치,바네사 윌리암스,정태호,박성광,전체관람가, ,(주)에스비에스콘텐츠허브
942,20130574,개를 훔치는 완벽한 방법,김성호, ,2014,20141231,장편,한국,드라마,20100901,109.0,김혜자,이레,최민수,강혜정,이천희,김솔,전체관람가,(주)삼거리픽쳐스,(주)리틀빅픽쳐스
943,20144523,패딩턴,폴 킹, ,2014,20150107,장편,영국,코미디, ,95.0,니콜 키드먼,벤 위쇼,휴 보네빌,샐리 호킨스, , ,전체관람가, ,롯데쇼핑㈜롯데엔터테인먼트
944,20070637,색즉시공 시즌2,윤태윤, ,2007,20071212,장편,한국,코미디,20101519,112.0,임창정,송지효,최성국,신이,김태호,김형일,청소년관람불가,(주)두사부필름,씨제이엔터테인먼트
945,20153702,포켓몬 더 무비 XY 후파: 광륜의 초마신,유야마 쿠니히코, ,2015,20151223,장편,일본,애니메이션, ,80.0, , , , , , ,전체관람가, ,(주)이수C&E
946,20127887,빌리와 용감한 녀석들 3D,라인하드 클루스,호거 태프,2010,20120808,장편,독일,애니메이션, ,93.0, , , , , , ,전체관람가, ,(주)에스비에스콘텐츠허브
947,20147096,프랑켄슈타인: 불멸의 영웅,스튜어트 베티, ,2013,20140206,장편,미국,액션, ,93.0,아론 에크하트,빌 나이,미란다 오토,제이 코트니,케이틀린 스테이시,캐빈 그레비스,12세이상관람가, ,(주)쇼박스
948,20181561,덕구,방수인, ,2017,20180405,장편,한국,드라마,20158292,91.0,이순재,정지훈,장광,성병숙,차순배,박지윤,전체관람가,(주)영화사두둥,메가박스(주)플러스엠
949,20155881,오즈의 마법사: 돌아온 도로시,윌 핀,댄 세인트 피에르,2013,20150212,장편,미국,애니메이션, ,92.0,레아 미셸,패트릭 스튜어트,휴 댄시,댄 애크로이드, , ,전체관람가, ,(주)박수엔터테인먼트
950,20129626,위험한 관계,허진호, ,2012,20121011,장편,중국,멜로/로맨스, ,111.0,장동건,장쯔이,장백지, , , ,청소년관람불가, ,씨제이이앤엠(주)
951,20150565,스포트라이트,토마스 맥카시, ,2015,20160224,장편,미국,드라마, ,129.0,마이클 키튼,마크 러팔로,레이첼 맥아담스, , , ,15세이상관람가, ,(주)팝엔터테인먼트
952,20157158,구스범스,롭 레터맨, ,2015,20160114,장편,미국,액션, ,103.0,잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지, , ,12세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
953,20113889,로렉스,크리스 리노드,카일 발다,2011,20120503,장편,미국,애니메이션, ,86.0,대니 드비토,잭 에프런,에드 헬름스,베티 화이트,롭 리글, ,전체관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
954,20127108,모모와 다락방의 수상한 요괴들,오키우라 히로유키, ,2012,20120705,장편,일본,애니메이션,20104508,120.0,미야마 카렌,유카,이선,김준현,양상국,안윤상,전체관람가,프로덕션 I.G.,타임스토리그룹(주)
955,20153087,포인트 브레이크,에릭슨 코어, ,2015,20160107,장편,미국,범죄, ,114.0,루크 브레이시,에드가 라미레즈,테레사 팔머, , , ,15세이상관람가, ,(주)시네마서비스
956,20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,유야마 쿠니히코, ,2011,20111222,장편,일본,애니메이션, ,97.0,마츠모토 리카,츠루노 타케시,타카하시 히데키,미즈키 나나, , ,전체관람가, ,씨제이이앤엠(주)
957,20135370,이스케이프 플랜,미카엘 하프스트롬, ,2013,20131205,장편,미국,액션, ,115.0,실베스터 스탤론,아놀드 슈왈제네거,제임스 카비젤, , , ,청소년관람불가, ,판씨네마(주)
958,20100292,베스트 키드,해럴드 즈워트, ,2010,20100610,장편,미국,가족,20102179,140.0,제이든 스미스,성룡, , , , ,12세이상관람가,콜럼비아 픽쳐스 필름 프로덕션,한국소니픽쳐스릴리징브에나비스타영화㈜
